segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long,mid_lat,mid_long,frame_segments_within_radius
5634,484322159,,residential,25.4442529,82.9718153,25.4464505,82.9745061,25.4453517,82.9731607,6
5902,570459418,,residential,25.27592,83.0115011,25.2760485,83.0109143,25.27598425,83.0112077,35
5983,592089616,,unclassified,25.4701585,82.984676,25.4700581,82.9892814,25.4701083,82.9869787,8
6135,592258426,,unclassified,25.2274557,82.8316418,25.2292756,82.8349105,25.22836565,82.83327615,6
6248,592333904,,residential,25.3136516,82.9290029,25.3143981,82.9303631,25.31402485,82.929683,22
6293,592342475,,residential,25.3825108,82.9909063,25.3826551,82.9875656,25.38258295,82.98923595,28
6598,619573980,Varanasi Ring Road,trunk,25.3863996,82.9467599,25.3864347,82.9465199,25.38641715,82.94663990000001,15
6624,619573999,,tertiary,25.3880022,82.9310246,25.3857975,82.9352526,25.38689985,82.9331386,11
6665,619574008,,trunk,25.374415,82.9173093,25.3755068,82.9156369,25.374960899999998,82.91647309999999,17
6770,644393393,,residential,25.5284162,82.8103096,25.5287225,82.8077061,25.528569349999998,82.80900785,7
6845,644527342,,unclassified,25.5070874,82.8026577,25.511743,82.8044082,25.5094152,82.80353295,5
6959,676501574,,trunk,25.4486898,82.8471131,25.4439431,82.8485844,25.446316449999998,82.84784875,4
7525,761736188,,unclassified,25.3816697,83.0932635,25.3854262,83.0910772,25.38354795,83.09217035,1
7794,864567603,,residential,25.2534454,82.9623896,25.2542729,82.9625871,25.25385915,82.96248835,50
7859,864579918,,residential,25.2556053,82.9604443,25.2550703,82.9599704,25.2553378,82.96020735,46
8066,864935549,,residential,25.2716452,82.9743399,25.27152,82.9746444,25.2715826,82.97449215,41
8185,866167308,,residential,25.2732049,83.0058887,25.272894,83.0058308,25.273049450000002,83.00585975,33
8195,866177602,,residential,25.274546,83.0119041,25.2742549,83.0123466,25.27440045,83.01212534999999,44
8354,868504795,,residential,25.2544372,82.9683829,25.2555902,82.9685866,25.2550137,82.96848474999999,45
8632,884651809,,residential,25.3055036,83.0003115,25.3046703,82.9985646,25.305086950000003,82.99943805,38
8685,884661462,,residential,25.3124898,83.0037703,25.3121083,83.0047694,25.31229905,83.00426985,54
8761,885838205,,residential,25.3641742,83.0224619,25.3649412,83.0231831,25.3645577,83.02282249999999,20
8762,885838206,,residential,25.3664642,83.024368,25.3649932,83.0239555,25.3657287,83.02416174999999,27
8811,889114162,,residential,25.3723915,82.9996835,25.3735718,82.999885,25.37298165,82.99978425,32
8891,949578237,,residential,25.4288426,83.0449141,25.4330238,83.0461925,25.4309332,83.0455533,5
8938,949586002,,residential,25.4122258,83.0283583,25.4166841,83.0290927,25.41445495,83.02872550000001,7
9209,949603011,,residential,25.2557928,82.9810227,25.2564509,82.9811304,25.25612185,82.98107655,20
9280,949604521,,residential,25.3614462,82.9368148,25.3614897,82.9375471,25.361467949999998,82.93718095,23
9557,949616994,,residential,25.2419491,82.9225696,25.2417952,82.9239791,25.24187215,82.92327435,20
9579,949619776,,residential,25.4133981,83.017444,25.4132996,83.0184372,25.41334885,83.0179406,15
9598,949620337,,residential,25.3524585,82.9363056,25.3507932,82.9363445,25.351625849999998,82.93632505,9
9733,949627439,,residential,25.4242575,82.9560938,25.4241399,82.9565803,25.424198699999998,82.95633705,12
10119,949677035,,residential,25.3632172,83.0038452,25.3628084,83.0038735,25.3630128,83.00385935,45
10155,949679770,,residential,25.4321997,82.9725352,25.4313877,82.9723809,25.4317937,82.97245805,7
10210,949701713,,residential,25.2552632,82.9698936,25.2561045,82.9700052,25.25568385,82.9699494,36
10550,949744819,,residential,25.2656027,82.9638784,25.2652092,82.9639444,25.26540595,82.9639114,48
10639,949759906,,residential,25.2645131,82.9728951,25.2648779,82.9733842,25.2646955,82.97313965000001,63
10647,949759912,,residential,25.2598527,82.9731296,25.2608105,82.9734492,25.2603316,82.9732894,62
10745,949886629,,residential,25.3655201,82.9993722,25.3655374,82.9998946,25.365528750000003,82.9996334,48
10915,949897721,,residential,25.2303947,82.954939,25.2321092,82.956254,25.23125195,82.9555965,8
10959,949900226,,residential,25.3572367,82.9979492,25.3572274,82.9984162,25.35723205,82.9981827,40
10975,949901774,,residential,25.3518231,82.9956897,25.3515305,82.9956912,25.3516768,82.99569045,51
11075,949908352,,residential,25.2461135,82.9496553,25.2470019,82.9507359,25.2465577,82.9501956,15
11154,949912174,,residential,25.3492906,82.9392056,25.3504359,82.9392759,25.34986325,82.93924075,32
11228,949915371,,residential,25.2315313,82.9408436,25.2292557,82.9442507,25.230393499999998,82.94254715,11
11279,949916701,,residential,25.3425615,82.9429691,25.3421242,82.943687,25.34234285,82.94332804999999,16
11497,949931066,,residential,25.3647217,82.9823703,25.3642947,82.9835983,25.3645082,82.9829843,26
11499,949931068,,residential,25.3649813,82.9831269,25.3648337,82.9837698,25.3649075,82.98344835,24
11624,949938644,,residential,25.4014959,82.9561658,25.4029691,82.9572763,25.4022325,82.95672105,4
11714,949945641,,residential,25.400055,82.9384047,25.400053,82.9386602,25.400053999999997,82.93853245,9
11741,949946314,Bodhi Road,unclassified,25.3427161,82.9496531,25.3387698,82.953147,25.34074295,82.95140005,8
11801,949951648,,residential,25.3525778,82.9959129,25.3529454,82.9959325,25.3527616,82.9959227,53
11891,949955715,,residential,25.3489151,82.9588732,25.3483521,82.9589043,25.3486336,82.95888875,23
11931,949972887,,residential,25.3523522,82.9456516,25.3524844,82.945969,25.3524183,82.9458103,28
12140,950005418,,residential,25.3939265,83.043927,25.3936192,83.045589,25.393772849999998,83.044758,22
12143,950005423,,residential,25.3943975,83.0415812,25.3935696,83.0424468,25.39398355,83.042014,16
12177,950007510,,residential,25.3983778,83.0419916,25.3974636,83.0415695,25.3979207,83.04178055,18
12222,950010779,,residential,25.4066308,83.0356704,25.4048808,83.0366912,25.4057558,83.03618080000001,17
12255,950013528,,residential,25.3902976,83.0328603,25.3930286,83.0340884,25.391663100000002,83.03347435,9
12271,950013964,,residential,25.3043607,82.8869237,25.3070139,82.8846484,25.305687300000002,82.88578605000001,9
12375,950029737,,residential,25.3041231,82.8896592,25.3025894,82.8910388,25.30335625,82.890349,9
12564,950245290,,residential,25.2973063,82.8748803,25.2982256,82.8746281,25.29776595,82.8747542,6
12634,950259550,,unclassified,25.415734,82.8652205,25.4165758,82.8596724,25.416154900000002,82.86244645,8
12649,950266021,,residential,25.4158427,82.8845154,25.4152864,82.8856454,25.41556455,82.88508039999999,9
12678,950277982,,residential,25.3941439,82.9508623,25.3910082,82.9503918,25.392576050000002,82.95062705000001,15
12973,950399312,,residential,25.3908622,82.8799957,25.3918682,82.8801308,25.391365200000003,82.88006325,15
13503,951874524,,residential,25.3915688,83.0180613,25.3897308,83.0179483,25.3906498,83.0180048,14
14072,951929823,,residential,25.3903526,83.1140579,25.3908109,83.1114277,25.390581750000003,83.1127428,9
14108,951933907,,residential,25.2498635,82.9885452,25.2497571,82.9896349,25.2498103,82.98909005,35
14129,951939540,,residential,25.25092,82.9960359,25.2507952,82.9966828,25.2508576,82.99635935,37
14150,951941652,,residential,25.3733474,83.1152638,25.3753885,83.1160468,25.37436795,83.1156553,11
14314,951959944,,residential,25.416905,83.1045452,25.416777,83.1053127,25.416840999999998,83.10492895,9
14320,951960743,,residential,25.216975,82.9454384,25.2154868,82.944952,25.2162309,82.9451952,8
14366,951963460,,residential,25.2817832,82.8841975,25.2823557,82.8842648,25.28206945,82.88423115,14
14406,951969203,,residential,25.2680892,83.0009606,25.268823,83.0013459,25.2684561,83.00115325,58
14527,951979155,,residential,25.2788177,82.8798753,25.2793164,82.8805396,25.279067050000002,82.88020745,25
14540,951979169,,residential,25.283813,82.8677568,25.2837623,82.8682284,25.28378765,82.86799260000001,14
14772,951988638,,residential,25.4463724,82.9458797,25.4459315,82.9508957,25.44615195,82.94838770000001,7
14799,951992536,,residential,25.2628032,83.0002302,25.26261,83.0004443,25.2627066,83.00033725,67
14805,951992600,,unclassified,25.4476491,82.9599293,25.4483799,82.9545586,25.4480145,82.95724394999999,9
14878,951996900,,residential,25.3786762,82.9869048,25.3776357,82.986969,25.37815595,82.9869369,36
14886,951998120,,residential,25.4408627,82.9523705,25.4403437,82.9523134,25.440603199999998,82.95234195,8
15242,952193297,,residential,25.4332109,83.0266005,25.4330959,83.0249582,25.433153400000002,83.02577935,12
15489,952223342,,residential,25.3752406,82.9959401,25.3745091,82.995796,25.37487485,82.99586805,22
15534,952226484,,residential,25.3262062,82.8748005,25.3262684,82.8746211,25.326237300000003,82.8747108,21
15819,952252082,,residential,25.2860295,82.9861056,25.2859019,82.9866501,25.2859657,82.98637785,75
15956,952261231,,residential,25.4488566,83.0101791,25.449296,83.0104697,25.4490763,83.0103244,5
16212,952277180,,residential,25.3454177,82.9161468,25.345183,82.9169639,25.34530035,82.91655535000001,14
16351,952289496,,residential,25.2766588,82.9836167,25.2768848,82.983115,25.2767718,82.98336585,59
16357,952289528,,residential,25.4491762,83.0025654,25.4516033,83.0028777,25.45038975,83.00272154999999,8
16366,952289537,,residential,25.4401563,83.0035919,25.4392245,83.0032507,25.439690400000003,83.0034213,10
16454,952294840,,residential,25.2623096,83.0374846,25.261705,83.037291,25.2620073,83.0373878,29
16507,952296431,,residential,25.433815,82.9983785,25.4331348,82.9982329,25.4334749,82.9983057,16
16627,952302347,,residential,25.3478442,82.9784753,25.349065,82.9790404,25.3484546,82.97875785,43
16859,952315148,,residential,25.4483186,82.9909703,25.4465645,82.9908138,25.44744155,82.99089205,5
17048,952330013,,residential,25.2827016,82.9498152,25.2838604,82.9498438,25.283281,82.94982949999999,48
17413,952512383,,residential,25.3472969,82.9724421,25.3445529,82.972236,25.3459249,82.97233904999999,26
17631,952522590,,residential,25.4036288,83.11528,25.4013403,83.1149436,25.40248455,83.1151118,5
17764,952528182,,residential,25.4297413,83.0025038,25.429008,83.0023558,25.42937465,83.0024298,19
17934,952541657,,residential,25.3401663,82.976226,25.3409912,82.9762326,25.34057875,82.9762293,28
18054,952545918,,unclassified,25.3412359,83.0225672,25.3410004,83.0229941,25.34111815,83.02278065,36
18091,952552593,,residential,25.451491,83.0289407,25.4534806,83.0297734,25.452485799999998,83.02935705,6
18118,952553886,,residential,25.3972082,83.1331503,25.400683,83.1338685,25.3989456,83.13350940000001,7
18261,952566068,,residential,25.3934485,83.1386221,25.3911914,83.1396089,25.39231995,83.1391155,6
18632,952604919,,residential,25.3708565,83.0252986,25.3707925,83.0269869,25.370824499999998,83.02614274999999,11
18699,952605917,,unclassified,25.393141,83.1400561,25.3919978,83.1458151,25.3925694,83.14293559999999,5
18712,952605931,,residential,25.3862453,83.1540691,25.3854089,83.1548608,25.3858271,83.15446495,8
18974,952637031,,residential,25.3501308,82.910609,25.3512414,82.9108201,25.350686099999997,82.91071455,10
18980,952639473,,residential,25.2596645,82.9484543,25.259211,82.9483679,25.25943775,82.94841109999999,35
19010,952640129,,residential,25.3669573,83.0131215,25.3665535,83.0142859,25.3667554,83.01370370000001,42
19156,952651203,,residential,25.3344028,82.9051798,25.3339216,82.9078085,25.3341622,82.90649415,9
19236,952654252,,residential,25.3109792,82.899293,25.308168,82.9005819,25.3095736,82.89993745000001,19
19268,952654753,,residential,25.3630404,83.0155608,25.362037,83.0152178,25.3625387,83.01538930000001,22
19296,952655559,,residential,25.3316358,82.9108728,25.334106,82.9112019,25.3328709,82.91103735,9
19362,952658800,,residential,25.3075672,82.9004996,25.3081983,82.9004129,25.30788275,82.90045625,20
19463,952667017,,residential,25.3471565,82.9080914,25.3458489,82.9088032,25.346502700000002,82.9084473,11
19762,952686455,,residential,25.3726213,82.9634319,25.372994,82.9636326,25.37280765,82.96353225,20
19835,952822414,,residential,25.3630805,83.0707259,25.3605849,83.0700859,25.3618327,83.0704059,14
19862,952823241,,residential,25.3645468,83.0497505,25.3639741,83.0512709,25.36426045,83.0505107,22
19938,952826855,,residential,25.2928184,82.9154839,25.2925359,82.9162389,25.292677150000003,82.9158614,10
19978,952827724,,residential,25.3549367,83.0476604,25.3536322,83.0523204,25.35428445,83.0499904,14
20157,952840441,,residential,25.4089362,82.9925996,25.408053,82.9927299,25.408494599999997,82.99266475,13
20441,952871366,,residential,25.4719591,83.1319031,25.4736325,83.1345267,25.4727958,83.1332149,9
20487,952872538,,residential,25.281288,82.8604292,25.281129,82.8630155,25.281208499999998,82.86172235000001,12
20541,952875501,,residential,25.276894,82.8615333,25.2769285,82.8615323,25.276911249999998,82.86153279999999,11
20978,952965132,,residential,25.5232043,83.0915035,25.5231508,83.0922927,25.52317755,83.09189810000001,12
21068,952980229,,residential,25.3545217,83.1127994,25.3550469,83.1127454,25.3547843,83.1127724,11
21385,953230730,,residential,25.4039711,82.9958395,25.4041945,82.9951834,25.404082799999998,82.99551145000001,16
21530,953256415,,residential,25.5441723,82.9677231,25.5440136,82.9678183,25.54409295,82.9677707,7
21592,953260158,,residential,25.3492392,83.0096949,25.3499735,83.0099541,25.349606350000002,83.00982450000001,41
22123,953304755,,residential,25.5105059,83.057315,25.5109749,83.0588724,25.5107404,83.0580937,13
22224,953312089,,residential,25.3450193,83.0092719,25.3448631,83.0099466,25.3449412,83.00960925000001,43
22237,953312358,,residential,25.464068,83.0916874,25.4642983,83.0910277,25.46418315,83.09135755,10
22290,953318062,,unclassified,25.3983955,82.9848754,25.3971732,82.9817934,25.397784350000002,82.9833344,15
22335,953321327,,residential,25.3459666,83.0143257,25.3437838,83.0139526,25.3448752,83.01413915,32
22336,953321328,,residential,25.3453274,83.0125485,25.3451078,83.0135902,25.345217599999998,83.01306935,36
22392,953325017,,residential,25.4680394,83.0818933,25.4673646,83.0855551,25.467702,83.0837242,5
22907,953686232,,residential,25.4644083,83.0586705,25.4641783,83.0598257,25.4642933,83.0592481,12
23021,954111496,,unclassified,25.5040979,82.8831921,25.5057961,82.8838385,25.504947,82.8835153,7
23060,954118470,,residential,25.5059307,82.8760186,25.5038229,82.875746,25.504876799999998,82.8758823,8
23191,954138162,,unclassified,25.540575,82.8177234,25.5398716,82.8137216,25.5402233,82.81572249999999,11
23239,954146062,,primary,25.247105,82.9522946,25.2480814,82.9532093,25.2475932,82.95275194999999,23
23446,954228193,,residential,25.2124821,82.8703088,25.2116731,82.8743998,25.2120776,82.87235430000001,9
23590,954243511,,residential,25.4704053,82.9047506,25.4735799,82.9047462,25.4719926,82.9047484,2
23807,954472667,,residential,25.4567057,82.9117076,25.454957,82.9121085,25.45583135,82.91190805,16
23842,954498914,,residential,25.2944898,82.98364,25.2947455,82.9832949,25.29461765,82.98346745,40
23955,954515378,,residential,25.3039389,83.0022641,25.3038354,83.0032169,25.30388715,83.0027405,46
24215,954544116,,residential,25.2567558,82.9256677,25.2549744,82.9252243,25.2558651,82.925446,29
24329,954559121,,residential,25.2646309,82.9183914,25.2641266,82.9217207,25.26437875,82.92005605,11
24342,954559310,,residential,25.2681432,83.0152269,25.2676895,83.0150581,25.26791635,83.0151425,45
24350,954560115,,residential,25.3303022,82.9581095,25.3309529,82.9587283,25.33062755,82.9584189,37
24484,954592724,,residential,25.3126006,82.9919764,25.3117402,82.9921972,25.3121704,82.99208680000001,69
24972,954683783,,residential,25.274023,82.9341477,25.272806,82.9334582,25.2734145,82.93380295,12
25119,954822829,,residential,25.3593834,82.967377,25.3596456,82.9679541,25.3595145,82.96766554999999,50
25696,956470360,,residential,25.5042548,83.1377768,25.5029279,83.1383033,25.50359135,83.13804005,24
25980,956488549,,residential,25.5115653,82.9431784,25.5130166,82.9465513,25.51229095,82.94486484999999,13
26319,956519861,,residential,25.4909966,82.9593304,25.4917572,82.9567492,25.4913769,82.9580398,8
26655,956541798,,residential,25.5341068,82.9095176,25.5358541,82.910006,25.53498045,82.9097618,8
26693,956543351,,tertiary,25.2995728,82.753838,25.2950265,82.7535644,25.29729965,82.7537012,5
26811,956546707,,residential,25.3280248,82.7428872,25.3280862,82.7429031,25.3280555,82.74289515000001,21
26884,956550988,,residential,25.5160439,82.7612461,25.5159768,82.7629922,25.516010350000002,82.76211914999999,13
26897,956551056,,unclassified,25.4832408,82.9470382,25.4812294,82.95043,25.4822351,82.9487341,7
27035,956557258,,residential,25.2627958,82.8041934,25.2630357,82.8061284,25.262915749999998,82.8051609,14
27055,956558423,,residential,25.5431321,82.9018773,25.5442871,82.9026402,25.5437096,82.90225874999999,4
27106,956559894,,residential,25.4756422,82.9486846,25.4764717,82.9479999,25.47605695,82.94834225,12
27288,957006740,,residential,25.5163457,82.7744803,25.515928,82.7777647,25.51613685,82.7761225,13
27368,957008610,,residential,25.4877496,82.779337,25.4889531,82.7828248,25.488351350000002,82.7810809,6
27377,957009185,,residential,25.1839699,82.8505504,25.1837289,82.850484,25.1838494,82.8505172,33
27535,957012252,,residential,25.2508853,82.8183725,25.2499484,82.8233268,25.25041685,82.82084965,7
27614,957015411,,residential,25.2683478,82.8068737,25.2685374,82.8078469,25.2684426,82.8073603,14
27728,957017356,,residential,25.2460776,82.8186332,25.241983,82.8177813,25.2440303,82.81820725,10
27844,957020328,,residential,25.535597,83.0283353,25.5353174,83.0289095,25.5354572,83.02862239999999,2
28171,957035290,,unclassified,25.5175084,82.9504433,25.5200015,82.9544387,25.51875495,82.952441,8
28274,957038924,,unclassified,25.3140201,82.7034149,25.3139912,82.7034038,25.31400565,82.70340935,22
28591,957050837,,residential,25.45692,83.0126985,25.4572083,83.0134345,25.45706415,83.01306650000001,5
28706,957055891,,residential,25.5213974,83.036833,25.5213217,83.0371813,25.52135955,83.03700715,15
28713,957056792,,residential,25.2616627,82.7736379,25.2615747,82.7736379,25.2616187,82.7736379,8
28861,957066082,,residential,25.5084598,82.7886586,25.5081998,82.7899928,25.5083298,82.7893257,14
28974,957071150,,residential,25.5436076,82.8501296,25.5423737,82.8544794,25.54299065,82.8523045,5
29155,957081017,,unclassified,25.4499877,82.7193508,25.4497594,82.7207277,25.44987355,82.72003925,13
29202,957082201,,unclassified,25.5620955,82.9095214,25.5629703,82.9134737,25.5625329,82.91149755,11
29226,957085316,,residential,25.4234609,82.6873238,25.4241773,82.6880761,25.4238191,82.68769995,9
29259,957087351,,residential,25.3910436,82.8083863,25.3926459,82.8087607,25.39184475,82.8085735,6
29296,957090358,,unclassified,25.2641952,82.7092313,25.2657994,82.7141322,25.264997299999997,82.71168175,3
29302,957090362,,residential,25.263654,82.7073339,25.2635771,82.7073854,25.263615549999997,82.70735965,9
29312,957091686,,residential,25.4912003,82.8935505,25.4877928,82.8933441,25.48949655,82.89344729999999,8
29389,957093131,,residential,25.510808,82.786919,25.5117124,82.7878096,25.511260200000002,82.78736430000001,19
29403,957093680,,residential,25.492991,82.9037589,25.4907878,82.9034426,25.491889399999998,82.90360075000001,6
29853,957113964,,residential,25.4670213,82.7829865,25.4667737,82.7871914,25.4668975,82.78508895,24
30217,957382671,,residential,25.5316313,82.974214,25.5329973,82.9723162,25.532314300000003,82.97326509999999,6
30278,957384533,,residential,25.4115739,82.7261959,25.4087194,82.7257031,25.41014665,82.7259495,6
30407,957387965,,residential,25.2030389,82.8194351,25.2035265,82.8181796,25.2032827,82.81880735,13
30433,957388202,,residential,25.4107863,82.7200756,25.4096725,82.7198606,25.4102294,82.7199681,9
30488,957389876,,residential,25.4965341,82.7629974,25.495811,82.7644781,25.49617255,82.76373775,15
30542,957391117,,residential,25.5470671,82.7339209,25.5467782,82.7337697,25.54692265,82.7338453,5
30883,957398667,,residential,25.5302921,82.8994303,25.530313,82.8994393,25.530302550000002,82.8994348,7
30981,957400646,,residential,25.5486049,83.0245319,25.5476227,83.0241651,25.548113800000003,83.0243485,12
31295,957411845,,residential,25.4417365,82.8876998,25.4416037,82.886147,25.441670100000003,82.8869234,10
31422,957417522,,residential,25.4865186,82.9329412,25.4869327,82.9332927,25.48672565,82.93311695,11
31474,957418583,,residential,25.4889051,82.9256791,25.4897918,82.924622,25.48934845,82.92515055,10
31542,957420399,,residential,25.4362191,82.8766014,25.435107,82.8771727,25.43566305,82.87688705,6
31784,957428931,,residential,25.5481805,83.0608973,25.5479833,83.061887,25.5480819,83.06139214999999,4
31785,957428932,,residential,25.5479395,83.0660995,25.5486621,83.0665313,25.5483008,83.06631540000001,4
31794,957429586,,residential,25.5276062,82.7936346,25.5275147,82.794283,25.527560450000003,82.7939588,15
31839,957431926,,residential,25.5138004,82.8015658,25.5139905,82.8009503,25.51389545,82.80125805,12
31842,957431928,,residential,25.5278376,82.7948358,25.5273452,82.7946703,25.5275914,82.79475305,13
31900,957434884,,residential,25.3115114,82.7298689,25.3119097,82.729542,25.31171055,82.72970545,12
32025,957439516,,tertiary,25.3716105,82.7650951,25.3700497,82.7707037,25.3708301,82.7678994,2
32103,957441567,,residential,25.3884771,82.7383492,25.3886994,82.7385172,25.388588249999998,82.7384332,4
32250,957454146,,unclassified,25.4441841,82.9252741,25.4436576,82.9217612,25.44392085,82.92351765000001,13
32320,957458540,,unclassified,25.2821798,82.7558861,25.283092,82.760813,25.282635900000002,82.75834954999999,5
32425,957464340,,residential,25.4690936,82.9362329,25.4695897,82.936263,25.46934165,82.93624795,9
32761,957493364,,tertiary,25.453535,82.9243289,25.4565342,82.925115,25.455034599999998,82.92472195,12
33029,957503886,,residential,25.5541188,82.8400809,25.554523,82.8402159,25.5543209,82.8401484,6
33034,957504206,,residential,25.4974739,82.979022,25.4975472,82.9781721,25.49751055,82.97859704999999,7
33050,957504561,,residential,25.3423296,82.8509732,25.3431003,82.8508699,25.34271495,82.85092155000001,11
33067,957505592,,residential,25.4197046,82.6957038,25.4172516,82.698012,25.4184781,82.6968579,17
33068,957505593,,residential,25.4172228,82.6985525,25.4188007,82.6981402,25.418011749999998,82.69834635000001,17
33326,957538159,,residential,25.3719091,82.9311325,25.3727137,82.9312513,25.3723114,82.9311919,22
33429,957584330,,residential,25.2912751,82.7050904,25.287469,82.7047069,25.28937205,82.70489865,6
33610,957715225,,residential,25.2192999,82.8085969,25.2186457,82.8109878,25.2189728,82.80979235000001,4
33641,957715574,,unclassified,25.4442389,82.9131544,25.4408941,82.9127702,25.442566499999998,82.9129623,5
33794,957719194,,residential,25.4422716,82.9030881,25.4432746,82.9032721,25.4427731,82.9031801,9
33809,957719390,,residential,25.5287095,82.8765113,25.5241162,82.8762635,25.52641285,82.8763874,3
33938,957723808,,residential,25.4856642,82.7428289,25.4872871,82.7431284,25.48647565,82.74297865,8
33995,957725127,,residential,25.496442,82.9177264,25.4967528,82.915256,25.4965974,82.9164912,7
34157,957735542,,residential,25.4791866,82.7406708,25.4801008,82.7405479,25.479643699999997,82.74060935,13
34244,957737703,,residential,25.2638613,82.7393042,25.2609775,82.7388939,25.2624194,82.73909905,15
34405,957741749,,residential,25.5284986,82.998006,25.5284865,82.9980677,25.52849255,82.99803685,13
34627,957748491,,residential,25.4680211,82.9636906,25.464469,82.9630261,25.46624505,82.96335835,7
34673,957749887,,residential,25.4673571,82.9670037,25.4692557,82.9638791,25.468306400000003,82.9654414,12
34709,957750652,,residential,25.4490941,82.9154753,25.4468011,82.918252,25.4479476,82.91686365,10
