segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long,mid_lat,mid_long,frame_segments_within_radius
39304,715673236,,residential,28.4985086,77.1897977,28.4994919,77.1898046,28.49900025,77.18980115,50
40309,744248529,Shraddhanand Road,tertiary,28.6462379,77.2236072,28.6461643,77.2236268,28.6462011,77.223617,42
40875,775789716,,residential,28.560698,77.2527939,28.5614185,77.252975,28.56105825,77.25288445000001,45
42043,1027707305,,residential,28.6130406,77.3272923,28.6136967,77.3260309,28.613368649999998,77.3266616,56
42301,1049894737,,residential,28.5043893,77.2569594,28.5045818,77.2571193,28.50448555,77.25703935,41
42648,1055603568,,residential,28.6156906,77.113693,28.6153474,77.1141368,28.615519,77.1139149,77
42796,1055609626,,residential,28.6285866,77.1143738,28.6269995,77.1143098,28.62779305,77.1143418,55
42997,1057055331,,residential,28.5902269,77.2418866,28.5902389,77.2427067,28.5902329,77.24229665,33
43005,1057067125,,residential,28.6056643,77.232417,28.6057208,77.2313891,28.60569255,77.23190305,36
43039,1057069161,,residential,28.5875356,77.2451125,28.5872017,77.2465459,28.587368650000002,77.2458292,54
43265,1057869925,,residential,28.5635119,77.2900237,28.562831,77.2888008,28.56317145,77.28941225,39
43526,1060469534,,residential,28.4948403,77.179827,28.49484,77.1804795,28.49484015,77.18015325,69
43894,1070240664,,residential,28.5262316,77.3253609,28.5262447,77.3253866,28.526238149999998,77.32537375000001,39
43918,1070242520,,residential,28.5253581,77.3290224,28.52508,77.3290321,28.525219049999997,77.32902725,7
43987,1070258788,,residential,28.4741297,77.1403111,28.4743925,77.1412861,28.4742611,77.14079860000001,22
44363,1070934568,,residential,28.4882331,77.1664554,28.488678,77.1659189,28.488455549999998,77.16618715,24
44466,1071423194,,residential,28.584966,77.1246603,28.5841667,77.1247187,28.584566350000003,77.1246895,24
44507,1071444948,,residential,28.5752058,77.2249086,28.575568,77.2246565,28.575386899999998,77.22478255,64
44600,1071812711,,residential,28.4476173,77.1436797,28.4466746,77.1435262,28.44714595,77.14360295,12
44689,1071859971,,residential,28.6322986,77.2701522,28.634692,77.2676444,28.6334953,77.26889829999999,26
44834,1071943153,,residential,28.6004814,77.0959519,28.6015078,77.0964696,28.6009946,77.09621075000001,87
44892,1071945033,,residential,28.5988268,77.1019146,28.5991082,77.1021097,28.5989675,77.10201215000001,41
45222,1072196558,,residential,28.508322,77.3179709,28.5092551,77.3179794,28.50878855,77.31797515,72
