segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long,mid_lat,mid_long,frame_segments_within_radius
9848,95222406,Sankey Road,primary,12.9962885,77.5846807,12.996951,77.5845267,12.99661975,77.5846037,57
10224,104398531,,residential,12.9595576,77.740798,12.9611351,77.7409314,12.96034635,77.7408647,48
10463,112994249,,residential,12.9749984,77.6315258,12.9746439,77.6326704,12.97482115,77.63209810000001,83
10684,118047085,Lake View Road,residential,12.9715546,77.6927546,12.9717663,77.6932863,12.97166045,77.69302045,86
11121,122892442,,residential,12.9662505,77.7569743,12.9664879,77.7575589,12.966369199999999,77.75726660000001,48
12194,128220171,,residential,12.8949908,77.6339672,12.8958256,77.6355999,12.8954082,77.63478355000001,56
12395,130355529,Palace Road,primary,12.984605,77.5885105,12.9846875,77.5883235,12.98464625,77.58841699999999,42
13976,137914152,18th Cross Road,tertiary,12.9757446,77.5385841,12.9761283,77.5387034,12.975936449999999,77.53864375,66
14416,138430877,,residential,12.9695396,77.5246501,12.9692444,77.5261292,12.969392,77.52538965,73
14775,138878408,,residential,12.9735237,77.5583935,12.9731435,77.5593516,12.9733336,77.55887254999999,102
14782,138878418,,residential,12.9723867,77.5513108,12.9730003,77.5515977,12.9726935,77.55145425,89
15572,139974965,,residential,12.9914667,77.6798209,12.9913914,77.6801383,12.99142905,77.6799796,89
15643,140006315,,residential,12.9615803,77.5160698,12.9597414,77.5183738,12.96066085,77.5172218,106
15777,140356833,,residential,12.9704799,77.5152143,12.9704548,77.5154118,12.97046735,77.51531305,63
16053,141313250,,residential,12.9795015,77.5268879,12.9793302,77.5277527,12.979415849999999,77.5273203,93
17468,142906083,5th Cross Road,residential,13.0091673,77.5576045,13.0091158,77.559707,13.009141549999999,77.55865575,51
17510,142917242,,residential,13.0225091,77.5181794,13.0197228,77.5181179,13.02111595,77.51814865,53
17729,143368285,,residential,12.9903587,77.6882928,12.9914752,77.6887882,12.990916949999999,77.6885405,95
17847,143384538,,residential,12.970002,77.6797534,12.9699076,77.6803397,12.9699548,77.68004655,68
18842,145510610,,residential,13.0054571,77.4953432,13.0076796,77.4956882,13.006568349999998,77.4955157,78
18856,145513491,Lakshmipura Main Road,secondary,13.0415003,77.462274,13.0418229,77.4621167,13.0416616,77.46219535,20
19472,146464383,,residential,12.9826261,77.474653,12.9823556,77.4760553,12.98249085,77.47535415,39
19550,146485838,,residential,12.9714305,77.475851,12.969806,77.4754643,12.970618250000001,77.47565765,30
19842,147020391,,residential,12.9540689,77.4833398,12.9540521,77.4854296,12.9540605,77.48438469999999,49
21383,164040895,2nd Cross Road,residential,12.9154086,77.6215262,12.9156459,77.6184355,12.91552725,77.61998085,55
22157,172671103,,residential,12.9115464,77.511153,12.9100313,77.5107334,12.91078885,77.5109432,68
22911,174416699,,residential,12.9066272,77.542833,12.9063953,77.5437542,12.906511250000001,77.5432936,76
23040,175059902,Kodihalli Main Road,residential,12.9647826,77.6475262,12.9602143,77.6460845,12.96249845,77.64680535,60
23087,175068167,,residential,13.0150962,77.6287371,13.0126448,77.6287112,13.0138705,77.62872415,89
23265,176055726,17th Cross Road,residential,12.9056509,77.5915638,12.9046763,77.5907429,12.9051636,77.59115335,70
23287,177325980,,tertiary,12.6974144,77.6774883,12.7005766,77.6803619,12.698995499999999,77.67892509999999,9
23393,179459018,,residential,12.8894808,77.6208973,12.8895451,77.6201664,12.88951295,77.62053184999999,70
23489,183713833,,residential,12.9669199,77.635885,12.9670712,77.6365784,12.96699555,77.6362317,64
23988,194102691,4th Main Road,residential,12.8967976,77.5819431,12.8966277,77.5830817,12.89671265,77.5825124,83
24789,209164893,,residential,13.06572,77.626382,13.0670641,77.6265476,13.066392050000001,77.62646480000001,48
25019,212197513,20th Main Road,residential,12.9426471,77.5471852,12.9407287,77.5466343,12.9416879,77.54690975,76
25150,212226629,,residential,12.9453978,77.5437781,12.9451846,77.5445714,12.9452912,77.54417475,98
25274,212250358,5th Main Road,residential,12.9543194,77.5519076,12.9543782,77.5498723,12.9543488,77.55088995,69
26068,212653761,,residential,12.9919145,77.5010541,12.9916716,77.5016714,12.99179305,77.50136275,76
27122,213091790,,residential,12.995573,77.6203135,12.9960406,77.6214966,12.9958068,77.62090505,88
27170,213093489,,residential,12.7026687,77.6539486,12.700588,77.6514243,12.70162835,77.65268645,8
27309,213299738,,residential,12.9102542,77.3706663,12.911544,77.3708169,12.9108991,77.3707416,23
27814,213504200,,residential,12.7215474,77.6805567,12.7211855,77.6822825,12.721366450000001,77.6814196,36
28040,213538533,,residential,12.7101279,77.6888416,12.7090798,77.6894272,12.70960385,77.6891344,36
28120,213620894,,residential,12.7079509,77.6968125,12.7093597,77.6970453,12.7086553,77.69692889999999,52
29987,214730770,,residential,13.2227691,77.5424243,13.2227603,77.5428911,13.222764699999999,77.5426577,9
29990,214730777,,tertiary,13.1935223,77.5630478,13.1915218,77.5591453,13.192522050000001,77.56109655,9
30095,214778735,IVRI Road,secondary,13.1236355,77.5646075,13.1247106,77.5680257,13.12417305,77.5663166,20
30200,214778850,,residential,13.1301331,77.5360001,13.1302985,77.5363104,13.1302158,77.53615525000001,11
30246,214778900,,residential,13.1838493,77.5386497,13.1838554,77.5398949,13.18385235,77.5392723,10
30532,215040516,,residential,13.1141709,77.5099528,13.1141759,77.51069,13.114173399999999,77.5103214,37
30592,215040608,,residential,13.0763605,77.500602,13.0760094,77.5022024,13.07618495,77.5014022,63
30727,215052873,,residential,13.0712912,77.5080548,13.0708579,77.50849,13.071074549999999,77.5082724,54
31512,215080783,10th Main Road,tertiary,13.0860946,77.5504188,13.0849535,77.5531546,13.08552405,77.55178670000001,67
31764,215214062,4th Cross Road,residential,13.0740645,77.5577807,13.07529,77.5584032,13.07467725,77.55809195,24
31810,215214131,,residential,13.0631714,77.5526093,13.0629477,77.5533921,13.06305955,77.5530007,82
32029,215227286,,residential,13.0997446,77.5576391,13.0977702,77.5571123,13.0987574,77.5573757,37
32245,215245872,,residential,13.0961943,77.5370965,13.0960818,77.5374928,13.09613805,77.53729465,60
32537,215261118,,residential,13.0918878,77.5306222,13.0913416,77.5305091,13.091614700000001,77.53056565,44
32620,215271865,,residential,13.096815,77.5224938,13.0957701,77.5246538,13.09629255,77.52357380000001,49
32665,215272089,,residential,13.1245482,77.5069421,13.1245173,77.5072515,13.12453275,77.5070968,28
32730,215276160,,residential,13.0609617,77.5545659,13.0600138,77.5543791,13.06048775,77.5544725,95
32993,215375111,,residential,13.0525994,77.5044067,13.0526437,77.5041832,13.052621550000001,77.50429495,86
33064,215375194,,residential,13.0313264,77.501196,13.0316483,77.5012493,13.031487349999999,77.50122264999999,59
33270,215378415,Minchu Technologies Road,residential,13.0492113,77.511743,13.0494345,77.5104386,13.0493229,77.5110908,106
33564,215412395,,residential,13.0517339,77.519203,13.0515807,77.5196901,13.0516573,77.51944655,48
34515,215435249,,residential,13.002899,77.5185322,13.002931,77.5193081,13.002915,77.51892015,79
34850,215542757,,residential,12.8500198,77.5587595,12.8513274,77.5539718,12.8506736,77.55636565,19
35050,215556769,,residential,12.8830034,77.5401508,12.881796,77.5400884,12.8823997,77.5401196,59
35167,215567958,,residential,12.902434,77.5476865,12.9027458,77.5476958,12.902589899999999,77.54769114999999,69
35658,215602133,,residential,12.8032128,77.5060251,12.8024266,77.5065851,12.8028197,77.50630509999999,50
36446,219033750,,residential,12.8914965,77.5921031,12.8898766,77.5915869,12.89068655,77.591845,42
37046,232724399,,tertiary,12.8002278,77.4726355,12.7969289,77.4743449,12.79857835,77.4734902,7
37836,236577274,,residential,13.0347248,77.5537269,13.0347507,77.5542399,13.03473775,77.55398339999999,71
38444,237187418,Kogilu Main Road,secondary,13.1042063,77.6175757,13.1036914,77.6219607,13.10394885,77.61976820000001,39
39059,238067594,,residential,13.1845748,77.5767588,13.1850863,77.5769998,13.184830550000001,77.5768793,36
40844,259174757,,residential,12.87674,77.6033215,12.8767407,77.6038783,12.876740349999999,77.6035999,68
40967,259174937,,residential,12.8824677,77.6210687,12.8837812,77.621134,12.88312445,77.62110135,72
41635,294557778,18th B Main Road,residential,12.9133358,77.5900564,12.9144378,77.5899739,12.9138868,77.59001515,52
42321,299806927,,residential,12.9023313,77.5687153,12.9035614,77.5688629,12.90294635,77.5687891,109
42707,309190293,,residential,12.917018,77.6020633,12.9174056,77.6041543,12.9172118,77.6031088,54
42844,309508328,3rd Cross Road,residential,12.9476684,77.6821639,12.9464049,77.6818753,12.94703665,77.6820196,75
43161,309602428,,residential,12.9245046,77.5467678,12.9229198,77.5469669,12.9237122,77.54686735,88
43654,310665089,,residential,12.9211654,77.6109068,12.9209073,77.6114998,12.92103635,77.6112033,106
44724,331050303,11th Cross Road,residential,12.9823004,77.638224,12.9783511,77.638356,12.980325749999999,77.63829,41
45070,334578516,Uttaradi Mutt Road,residential,12.9483385,77.5715069,12.9528929,77.5712802,12.9506157,77.57139355000001,44
45122,334653050,,tertiary,12.8796444,77.6245524,12.879201,77.6239928,12.8794227,77.6242726,54
45831,343961640,,residential,12.9249368,77.6187994,12.9260153,77.6181525,12.92547605,77.61847595,55
45863,346060003,,residential,13.0579551,77.6897846,13.0533433,77.6899034,13.0556492,77.689844,29
46738,374322438,,residential,12.9581891,77.7000866,12.9570805,77.6999157,12.957634800000001,77.70000115,60
47087,383298744,,residential,13.0594726,77.5370125,13.0603766,77.5373424,13.059924599999999,77.53717745,7
47539,383729356,,residential,13.0800103,77.4950332,13.0803869,77.493304,13.0801986,77.4941686,79
47575,383729410,,residential,13.0757838,77.4827953,13.0756667,77.483891,13.07572525,77.48334315,61
48546,384155798,,residential,12.8731305,77.6142235,12.8740727,77.6142036,12.8736016,77.61421354999999,58
48581,384156773,,residential,12.8789165,77.5974393,12.8781115,77.5982213,12.878514,77.5978303,47
48667,384160635,,residential,12.8872144,77.6304663,12.8875748,77.634632,12.8873946,77.63254914999999,71
48925,392215512,,tertiary,13.0577506,77.4710798,13.0576125,77.4713677,13.05768155,77.47122375000001,15
49198,398985321,,residential,12.9966668,77.4520444,12.9967148,77.4541811,12.9966908,77.45311275,59
49221,398985350,,residential,12.991303,77.4489714,12.9912007,77.4487489,12.991251850000001,77.44886015,59
49499,400541899,,residential,12.9904765,77.476841,12.9908799,77.4758159,12.9906782,77.47632845,51
49689,401390110,8th Cross Road,residential,12.9755265,77.6533064,12.9753498,77.6526716,12.97543815,77.652989,87
50299,413587073,,residential,12.9573087,77.5911458,12.9572008,77.5916437,12.95725475,77.59139475,67
50727,432716622,2nd Cross Road,residential,13.0655778,77.5747433,13.0679039,77.5753669,13.066740849999999,77.5750551,70
50862,437431886,,tertiary,12.8097508,77.5304532,12.8100977,77.5259017,12.80992425,77.52817745,6
51115,451574562,,residential,12.9941927,77.5503552,12.9938505,77.5503363,12.9940216,77.55034574999999,77
52127,473701813,,residential,13.1778153,77.6038426,13.1807943,77.6048079,13.1793048,77.60432524999999,24
52676,503767878,,residential,13.1218623,77.5834567,13.1216388,77.5820548,13.12175055,77.58275574999999,34
52823,504683243,,residential,13.1041036,77.5689757,13.1038202,77.568935,13.1039619,77.56895535,51
53467,504965068,,residential,13.111378,77.6136657,13.111381,77.613275,13.1113795,77.61347035,48
53939,505288004,,residential,13.0645257,77.603208,13.0639448,77.6037529,13.06423525,77.60348045,72
54384,507761683,,residential,12.9828936,77.4515304,12.9828459,77.4527781,12.982869749999999,77.45215425,43
55164,528366134,,residential,13.028162,77.4903414,13.0299097,77.4908003,13.02903585,77.49057085000001,69
56243,551632633,,residential,13.055502,77.6060943,13.0545896,77.6062719,13.0550458,77.6061831,65
56302,551632778,,residential,13.0572445,77.6062534,13.0602598,77.6071027,13.05875215,77.60667805,59
56592,551870523,,residential,13.0080268,77.5970559,13.0091109,77.5978201,13.00856885,77.59743800000001,100
56744,551912169,,residential,13.0116567,77.6114992,13.0129545,77.6118261,13.0123056,77.61166265,99
56857,552036755,,residential,13.0005567,77.6993578,13.0004813,77.7003156,13.000519,77.69983669999999,43
56915,552039094,,residential,13.0103381,77.7033252,13.0086085,77.7039251,13.0094733,77.70362515,103
58806,649477265,2nd Cross Road,residential,12.9323199,77.5950604,12.9312093,77.5950239,12.931764600000001,77.59504215,42
60355,660105387,5th Cross Road,residential,12.8745894,77.5892345,12.874653,77.5900172,12.8746212,77.58962585,35
60376,660112203,,residential,12.9875623,77.4868182,12.9877406,77.4859389,12.987651450000001,77.48637855,70
60684,661631752,,residential,12.8952872,77.633346,12.8943256,77.6328841,12.8948064,77.63311505,78
60685,661631753,,residential,12.9771667,77.6813772,12.9775545,77.6815608,12.9773606,77.68146899999999,79
61349,661948160,,residential,13.0243911,77.6475922,13.0230334,77.6478291,13.023712249999999,77.64771065,64
61796,675933722,Indian Oil Flyover,primary,13.005492,77.6380586,13.0052201,77.6375798,13.00535605,77.6378192,78
62131,691215116,Hosa Road,secondary,12.873713,77.6663544,12.8716128,77.6619887,12.8726629,77.66417154999999,9
62844,695684661,,residential,12.9256279,77.6055913,12.9254965,77.6059755,12.9255622,77.6057834,91
63613,719927118,1st Cross Road,residential,12.9483828,77.7047101,12.9490814,77.703831,12.9487321,77.70427054999999,75
63810,726533624,,residential,13.0400198,77.4791892,13.0411948,77.4790604,13.0406073,77.4791248,71
64207,736384576,,residential,13.0638203,77.6254325,13.0629846,77.6252198,13.06340245,77.62532615,46
64296,737165369,3rd Cross Road,residential,12.9695469,77.6993647,12.9693618,77.7002763,12.96945435,77.6998205,61
65272,759167864,,residential,13.0273435,77.7206854,13.0278841,77.7208382,13.027613800000001,77.72076179999999,87
65864,762175612,,residential,12.8478104,77.6317211,12.8462721,77.6318909,12.84704125,77.631806,57
65927,762178879,,residential,12.8388395,77.6340576,12.8388141,77.6345901,12.8388268,77.63432385,31
66937,768494967,,residential,13.0539398,77.644305,13.0542868,77.6443208,13.054113300000001,77.6443129,53
67378,771306788,,residential,12.8703695,77.4557105,12.8672448,77.4548871,12.86880715,77.4552988,15
67438,771652383,,residential,13.0652431,77.4897948,13.0672272,77.4909978,13.06623515,77.4903963,72
67625,771837172,,residential,12.8701234,77.8094015,12.8699286,77.8107602,12.870026,77.81008085,23
67783,772073981,,residential,13.0273544,77.7095235,13.0262465,77.7099772,13.02680045,77.70975035000001,52
67985,772143709,,residential,13.0128574,77.4851288,13.0129935,77.4831862,13.012925450000001,77.48415750000001,52
68594,775581807,,residential,12.8767951,77.6392574,12.8767202,77.638717,12.87675765,77.6389872,58
68649,776186493,,residential,12.6882563,77.7069138,12.6889156,77.7068322,12.68858595,77.706873,28
69331,776717130,,residential,13.1220313,77.4868835,13.1233604,77.4873157,13.12269585,77.4870996,34
69413,776737984,,residential,13.1054258,77.4808149,13.1053587,77.4811555,13.105392250000001,77.48098519999999,47
70667,777952451,,residential,12.8169037,77.5946658,12.8183385,77.5941339,12.8176211,77.59439985,31
70916,778029443,,residential,13.041261,77.7100454,13.0419288,77.7079848,13.0415949,77.7090151,46
71601,778206619,,residential,13.053672,77.6266265,13.0540421,77.6267411,13.053857050000001,77.6266838,92
71896,778233013,,residential,13.0507809,77.6351585,13.0501103,77.6350416,13.0504456,77.63510005,96
72081,778467088,,residential,13.0975766,77.5428879,13.0974764,77.5431391,13.0975265,77.5430135,57
73298,778785929,,residential,13.0735424,77.7463339,13.0739379,77.7463654,13.073740149999999,77.74634965,27
73606,778827209,,residential,13.1163608,77.6737975,13.1177757,77.674248,13.117068249999999,77.67402275,28
73965,779007685,,tertiary,13.1416591,77.6426108,13.1459375,77.6438446,13.1437983,77.6432277,12
74053,779464080,,residential,13.0526486,77.6283486,13.0528686,77.6284598,13.0527586,77.6284042,115
74529,779498135,Bens Royal Woods Road,tertiary,13.0703479,77.6426609,13.0748139,77.6431928,13.0725809,77.64292685,58
75904,779879298,,residential,13.1244865,77.6478978,13.1249998,77.6477935,13.12474315,77.64784565,79
76183,780435280,,residential,12.8986898,77.5872032,12.8981951,77.5872289,12.898442450000001,77.58721605,84
76643,780810706,,residential,12.8843769,77.574538,12.8846839,77.5746222,12.8845304,77.57458009999999,80
76800,780821831,,residential,12.8873175,77.5714233,12.8879738,77.5715625,12.88764565,77.57149290000001,83
77060,780901843,,residential,12.934028,77.5751701,12.9333455,77.5752989,12.93368675,77.5752345,57
78095,784115962,,residential,12.8756122,77.69642,12.8731322,77.6957845,12.8743722,77.69610225,38
78839,786137755,,residential,12.8783814,77.3630565,12.8835503,77.363511,12.880965849999999,77.36328375,33
78888,786428548,,residential,12.7715894,77.5052546,12.7719514,77.5061106,12.771770400000001,77.5056826,32
80002,787495179,,residential,12.9423263,77.3682885,12.9426625,77.3683989,12.942494400000001,77.3683437,42
80115,787523863,,residential,12.9748079,77.4094933,12.9748145,77.4081852,12.974811200000001,77.40883925,25
80547,788463481,,residential,13.0904615,77.6223189,13.090862,77.6223546,13.090661749999999,77.62233674999999,39
81229,788806385,,residential,13.0712012,77.7098016,13.0724656,77.7100215,13.0718334,77.70991155,15
81410,788844646,,residential,12.9015572,77.5415194,12.901396,77.5418096,12.901476599999999,77.5416645,54
81466,788856161,,residential,12.9387279,77.446966,12.9384124,77.4472473,12.93857015,77.44710665,43
81937,789151618,,residential,12.9004876,77.5438771,12.9003851,77.5442783,12.90043635,77.5440777,48
82333,789299938,,residential,13.0169029,77.6374606,13.0175885,77.6376383,13.0172457,77.63754945,78
82915,789855682,,residential,13.0357092,77.6556374,13.0357907,77.6546606,13.03574995,77.655149,61
82950,789872266,,residential,12.8464427,77.44741,12.8463951,77.446992,12.8464189,77.447201,25
83311,791251658,,residential,12.8745117,77.5173673,12.875087,77.5168035,12.87479935,77.5170854,56
84207,791743496,,residential,13.0416028,77.5999948,13.0413311,77.5999624,13.04146695,77.5999786,57
84641,792023162,,residential,12.9988402,77.7602511,12.9987526,77.7608968,12.9987964,77.76057395000001,49
84962,792090018,,residential,12.9395237,77.4685551,12.9379706,77.4683812,12.938747150000001,77.46846815,53
85102,792114300,,residential,12.9354064,77.4740748,12.9366635,77.4744449,12.93603495,77.47425985,46
85151,792120241,,residential,12.8850808,77.4271058,12.8845777,77.4270428,12.88482925,77.4270743,13
85786,792455775,,residential,13.0267452,77.6728175,13.0266133,77.673628,13.02667925,77.67322275,62
86276,792795992,,residential,12.7824245,77.7721444,12.7827365,77.7714702,12.7825805,77.7718073,57
86522,792871859,,residential,12.9414836,77.4866071,12.9416823,77.4860918,12.94158295,77.48634945,74
86885,793745616,,residential,12.9763891,77.4299585,12.9756519,77.4299861,12.9760205,77.4299723,46
87539,793865149,,residential,12.793053,77.517072,12.7924841,77.5173648,12.79276855,77.51721839999999,36
87552,793865162,,residential,12.7928855,77.51608,12.7916227,77.5162154,12.792254100000001,77.5161477,40
88039,794312083,,residential,12.821915,77.6047012,12.8211205,77.604451,12.82151775,77.6045761,11
88299,794630899,,residential,12.8587993,77.7858841,12.8590481,77.7859691,12.8589237,77.78592660000001,90
89043,794790296,,residential,12.9680298,77.4550774,12.9669279,77.457224,12.96747885,77.4561507,26
89047,794790300,,residential,12.9637594,77.4405777,12.9634772,77.4431307,12.9636183,77.4418542,21
89718,795146080,,residential,13.0283126,77.6175231,13.0284141,77.6178023,13.02836335,77.6176627,95
90084,795529415,,residential,12.8130801,77.5006857,12.8143383,77.5004943,12.8137092,77.50059,3
90831,796870485,,residential,12.8832489,77.6324368,12.8822091,77.6320795,12.882729000000001,77.63225815,63
90851,796870535,,residential,12.8757687,77.6344557,12.8756474,77.6354397,12.87570805,77.6349477,28
91003,796929982,,residential,12.8679571,77.4637328,12.8698794,77.4643699,12.86891825,77.46405135,21
91621,797327069,,tertiary,12.806925,77.5265676,12.8023633,77.5273225,12.80464415,77.52694505,21
91862,797393871,,residential,12.9877383,77.6955902,12.9879873,77.6956058,12.9878628,77.69559799999999,38
92380,797853237,,residential,13.0559554,77.7218148,13.0558666,77.7223377,13.055911,77.72207625,17
92833,797941997,,residential,12.9722744,77.6840091,12.9725516,77.6840247,12.972413,77.68401689999999,58
94083,798289255,,residential,12.9229593,77.4882917,12.9229084,77.4882784,12.92293385,77.48828505,77
94395,798370167,,residential,12.9164459,77.4985942,12.9173495,77.4983865,12.9168977,77.49849035,66
94711,799580025,,residential,13.0111517,77.694148,13.0112585,77.6935731,13.0112051,77.69386055,95
95070,799739517,,residential,12.8387095,77.6426852,12.838246,77.6426734,12.83847775,77.6426793,56
95913,800271697,,residential,12.8861939,77.6323513,12.8865117,77.63235,12.886352800000001,77.63235065,66
96359,800380388,,residential,12.9040003,77.6355059,12.9040215,77.6348846,12.9040109,77.63519525000001,78
97148,934150426,,residential,12.8727499,77.4777866,12.8727578,77.4782321,12.87275385,77.47800935000001,37
97685,994952892,,residential,12.9469641,77.4970439,12.9472715,77.4971191,12.947117800000001,77.49708150000001,67
98594,995158268,,residential,12.980308,77.6252618,12.9802985,77.625465,12.98030325,77.6253634,71
98604,995158292,,residential,13.0103821,77.6130459,13.0105053,77.6126538,13.0104437,77.61284985,104
99111,995447988,,residential,13.0118445,77.6421478,13.0117089,77.6419631,13.0117767,77.64205545,95
99397,995481889,1st G Cross Road,residential,12.9951364,77.536477,12.9947811,77.5363997,12.99495875,77.53643835,77
99496,995483907,,residential,12.9662973,77.5311039,12.9655523,77.5310324,12.9659248,77.53106815000001,71
99941,1030083511,,unclassified,13.0185743,77.5465001,13.0185525,77.5464379,13.0185634,77.546469,42
100054,1041339078,,residential,13.0006713,77.5037583,13.0026883,77.5032432,13.001679800000002,77.50350075,86
100273,1044618989,,residential,13.0926852,77.5373519,13.0929478,77.5374264,13.0928165,77.53738915,58
100359,1044645410,,residential,13.0796281,77.5614951,13.0812409,77.5607098,13.080434499999999,77.56110244999999,38
100379,1044656939,,residential,12.8466598,77.5816185,12.8469284,77.5816979,12.8467941,77.58165819999999,92
100799,1053570073,,residential,13.0001078,77.4330533,13.0009245,77.4337334,13.00051615,77.43339334999999,13
101061,1053589563,,residential,12.9648089,77.4604905,12.9651696,77.4630225,12.964989249999999,77.4617565,27
101573,1055644025,,residential,12.9713657,77.7501888,12.9713366,77.7503717,12.97135115,77.75028025,51
101716,1057854474,,residential,13.0811759,77.6132481,13.0783948,77.6121838,13.07978535,77.61271595,19
102383,1061352835,,residential,13.0591912,77.5127224,13.059351,77.5122728,13.0592711,77.5124976,68
102506,1062158784,,residential,13.0015594,77.5116722,13.0003537,77.5141699,13.00095655,77.51292105,51
102556,1062955286,,residential,12.8457524,77.8059957,12.8472519,77.8034298,12.84650215,77.80471275,10
102748,1064749515,,residential,13.0447325,77.4860144,13.0452613,77.4861967,13.044996900000001,77.48610554999999,78
104349,1076327988,,residential,12.9764963,77.4946082,12.9765416,77.4941589,12.976518949999999,77.49438355000001,73
105805,1092297808,,residential,13.0943281,77.4602597,13.099133,77.4607357,13.09673055,77.46049769999999,21
106223,1092882284,,residential,12.9531835,77.5298244,12.9524805,77.5296881,12.952832,77.52975624999999,74
106788,1094038218,,residential,12.9972679,77.612011,12.9973716,77.6117354,12.997319749999999,77.61187319999999,74
106967,1094084818,,residential,13.0255568,77.5037005,13.025141,77.5037176,13.025348900000001,77.50370905,16
106968,1094084819,,residential,13.0255668,77.5039516,13.025218,77.5039823,13.025392400000001,77.50396695,19
107064,1094104906,,residential,12.964734,77.6116591,12.9649517,77.6118365,12.96484285,77.61174779999999,40
107729,1094679813,,residential,12.9632405,77.5553022,12.9631912,77.5554792,12.963215850000001,77.5553907,100
108431,1095071228,,residential,12.9688962,77.5786718,12.9689714,77.5784251,12.968933799999999,77.57854845,117
108508,1095079264,,residential,13.0034961,77.5092113,13.0034167,77.509678,13.003456400000001,77.50944465,70
108814,1095561488,8th Main Road,secondary,13.0169263,77.5585826,13.0184572,77.5577197,13.017691750000001,77.55815115,56
109643,1096210706,,residential,12.9745006,77.5220613,12.9747684,77.522118,12.9746345,77.52208965,107
109926,1096239160,,residential,13.0240737,77.478125,13.0231304,77.4778809,13.023602050000001,77.47800295,49
110291,1096288010,,residential,12.9743634,77.5274365,12.9743129,77.5277606,12.97433815,77.52759855,81
110501,1096483566,,residential,12.9852765,77.5396454,12.9852091,77.5398455,12.9852428,77.53974545,87
110626,1096491879,,residential,12.9923689,77.4943752,12.9924904,77.4938922,12.99242965,77.49413369999999,78
110685,1096492585,,residential,12.9549559,77.5277669,12.9546673,77.5276867,12.9548116,77.52772680000001,94
110952,1096517608,,residential,12.9972071,77.493357,12.997137,77.4935572,12.99717205,77.4934571,57
111099,1096657116,,residential,13.0433416,77.5073497,13.0433241,77.5074657,13.043332849999999,77.5074077,92
111401,1096875519,,residential,13.0009724,77.4698922,13.0005053,77.468862,13.000738850000001,77.4693771,51
112306,1097981345,,residential,12.9542608,77.6143678,12.9540055,77.6148284,12.95413315,77.6145981,96
112308,1097981347,,residential,12.9545489,77.6155217,12.9543157,77.6154385,12.9544323,77.6154801,101
112487,1098174354,,residential,12.948148,77.6172351,12.9482203,77.6170767,12.94818415,77.6171559,141
112915,1098517316,Whitefield - Hoskote Road,primary,13.0209624,77.7620495,13.0244568,77.7616824,13.022709599999999,77.76186595,34
113552,1098783744,,residential,12.8336206,77.6505332,12.8328617,77.6506855,12.83324115,77.65060935,44
113896,1099000143,,residential,12.9446898,77.4948043,12.9455985,77.4949838,12.94514415,77.49489405,68
114348,1099980898,,residential,12.8491246,77.6568898,12.8491514,77.6573689,12.849138,77.65712934999999,43
114510,1100615003,,residential,13.0132188,77.6294016,13.0132363,77.6296939,13.01322755,77.62954775,88
114515,1100615449,,residential,13.0127037,77.6390132,13.0131651,77.6390483,13.012934399999999,77.63903074999999,107
114711,1100815644,,residential,12.9621722,77.5487557,12.9633082,77.5489899,12.962740199999999,77.5488728,108
115017,1101394762,,residential,13.0020271,77.5588623,13.0019508,77.559167,13.00198895,77.55901465,93
