segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long,mid_lat,mid_long,frame_segments_within_radius
3648,27370255,Venus Colony 1st street,residential,12.9723255,80.2276129,12.9749469,80.2271631,12.973636200000001,80.22738799999999,129
4090,27630104,,residential,12.9554158,80.2103405,12.954707,80.212366,12.955061400000002,80.21135325,91
4572,28571974,Vijayanagar 2nd Main Road,residential,12.9751394,80.2199569,12.9753251,80.2192021,12.97523225,80.21957950000001,193
5094,30337599,2nd Street,residential,12.9781508,80.2590729,12.9782065,80.258408,12.97817865,80.25874045,167
5231,30597398,,residential,12.976421,80.2023433,12.9757463,80.2023414,12.97608365,80.20234235,161
6300,32945528,,residential,13.0345704,80.175974,13.0338391,80.1760067,13.03420475,80.17599035,140
6515,33876665,,residential,13.0563653,80.2267201,13.0563902,80.2263169,13.05637775,80.2265185,116
7055,34141553,Chelliamman Nagar Chithirai Street,residential,13.062779,80.1799748,13.0634273,80.1799798,13.06310315,80.17997729999999,198
7164,34143856,Vaikasi Street,residential,13.0600326,80.1900494,13.0601641,80.193345,13.06009835,80.1916972,128
7223,34157845,Karunigar Street,residential,13.0711543,80.1842335,13.067216,80.1841426,13.06918515,80.18418805,89
7314,34160165,,secondary,13.0131716,80.2098294,13.0118396,80.2128717,13.0125056,80.21135054999999,71
7467,34251764,,residential,13.0336445,80.1906998,13.0337102,80.1901842,13.03367735,80.190442,152
7623,34256987,,residential,13.0307074,80.1957283,13.0307044,80.1965774,13.030705900000001,80.19615285,139
7628,34551847,3rd Street,residential,13.0835654,80.2128747,13.0835721,80.2121964,13.08356875,80.21253555,70
8024,48048746,,residential,13.1093288,80.2619492,13.1093554,80.2628585,13.1093421,80.26240385,150
8667,102550220,Grand Northern Trunk Road,trunk,13.1322734,80.2370497,13.1314146,80.2381907,13.131844000000001,80.23762020000001,54
9012,132063271,1st Street,residential,12.9673538,80.2558462,12.9673896,80.2555525,12.967371700000001,80.25569934999999,158
9105,132073158,Balagangadhar Tilak Street,residential,12.9680395,80.246784,12.9678432,80.2474682,12.96794135,80.2471261,122
9115,132073186,,residential,12.9721285,80.2468552,12.9717152,80.2471911,12.971921850000001,80.24702314999999,106
9482,183979551,,residential,12.971717,80.2356737,12.9703792,80.2355674,12.9710481,80.23562055,127
9606,184913347,Andavar Nagar 3rd Street,residential,13.055769,80.2161681,13.0560475,80.2176635,13.05590825,80.21691580000001,100
11029,207144016,,residential,13.1199353,80.2664439,13.1228371,80.2658525,13.1213862,80.2661482,142
11149,207144907,2nd Cross Road,residential,13.1111583,80.2158123,13.1098819,80.2155066,13.110520099999999,80.21565945,69
11270,207258141,,residential,13.0935145,80.1855067,13.0934112,80.1861854,13.09346285,80.18584605000001,142
11763,211634894,Rangoon Street,residential,13.03577,80.2446731,13.0355957,80.2459911,13.03568285,80.2453321,124
11850,211889974,,residential,13.0384955,80.2534564,13.0377747,80.2532025,13.0381351,80.25332945,117
12403,217865822,,residential,13.1222901,80.2968677,13.1216082,80.2972459,13.12194915,80.29705680000001,97
12449,217878658,,residential,13.1054141,80.2420154,13.1053993,80.2424862,13.1054067,80.2422508,130
13746,485787972,Krishna Street,residential,12.9853582,80.2010043,12.9854364,80.2005453,12.985397299999999,80.2007748,153
13825,554946311,Velachery MRTS,tertiary,12.9680167,80.2208186,12.968773,80.2210651,12.96839485,80.22094185,103
13848,565376897,Thirumangalam Flyover,primary,13.0887059,80.1985475,13.0899902,80.1985582,13.089348050000002,80.19855285,153
14719,754237117,,residential,13.0882288,80.2254588,13.088553,80.2255397,13.0883909,80.22549925,102
15054,836060399,,residential,12.9655132,80.2446779,12.9654793,80.244993,12.965496250000001,80.24483545,119
16559,1035898648,,residential,13.0410152,80.2388624,13.0414411,80.2389137,13.04122815,80.23888805,91
17571,1124347081,Besant Avenue Road,secondary,13.0035774,80.2688769,13.0021362,80.2679926,13.0028568,80.26843475,66
17856,1148404426,Panagal Park,secondary,13.0422,80.2324897,13.0418188,80.2340633,13.0420094,80.2332765,108
17870,1148776437,Arcot Road,primary,13.0474084,80.1958766,13.0473819,80.1952116,13.04739515,80.1955441,139
18089,1178014638,Mullah Sahib Street,residential,13.0962324,80.2792586,13.0962691,80.2791234,13.09625075,80.279191,99
18390,1189082026,Stephensons Salai,secondary,13.1040304,80.2559893,13.1039884,80.2561073,13.104009399999999,80.2560483,72
18918,1193457683,,residential,13.1000119,80.216228,13.0999593,80.2161995,13.0999856,80.21621375000001,91
19309,1220212015,,residential,13.0529498,80.2778602,13.0533089,80.2779165,13.053129349999999,80.27788835000001,124
19349,1221481760,,residential,12.9902752,80.255859,12.9898692,80.2553747,12.9900722,80.25561685,151
19726,1232046801,,residential,13.0177518,80.2105531,13.0174747,80.2106737,13.01761325,80.2106134,94
19782,1232381658,,secondary,13.0925959,80.2745206,13.0923317,80.2751074,13.0924638,80.27481399999999,65
20267,1248795045,,residential,13.1200774,80.2538707,13.1204668,80.2534224,13.120272100000001,80.25364655,80
20599,1252346167,,residential,12.9552926,80.2601036,12.9558009,80.2601666,12.95554675,80.2601351,49
20952,1267322167,Doraiswamy Subway,secondary,13.0409367,80.2302089,13.0409715,80.2300278,13.0409541,80.23011835,105
21295,1268993831,,residential,13.0265313,80.1911015,13.0259652,80.1910177,13.02624825,80.1910596,90
21668,1274839766,,residential,13.0812223,80.2334465,13.0809824,80.2334311,13.08110235,80.2334388,120
22174,1298346983,Kalki Nagar 2nd Cross Street,residential,12.9755589,80.2103588,12.9755678,80.2099691,12.97556335,80.21016395,183
22876,1331871723,Mount - Medavakkam Road,primary,12.982054,80.1959361,12.9822928,80.1960645,12.9821734,80.19600030000001,103
22981,1348939453,,secondary,13.0667024,80.2540694,13.0669064,80.2542357,13.0668044,80.25415255,80
23087,1362261817,,residential,12.9998408,80.1940715,12.9994921,80.1943635,12.99966645,80.19421750000001,53
23462,1421511722,EVR Periyar Salai,primary,13.0789674,80.254388,13.0789975,80.2546809,13.07898245,80.25453445,107
23911,1498387030,Audiappa Naicken Street,tertiary,13.0924251,80.2817478,13.0924823,80.2811234,13.0924537,80.28143560000001,65
24132,1525380520,,tertiary,13.10863,80.2131953,13.1088353,80.2129235,13.10873265,80.21305939999999,87
24270,1532576391,Ethiraj Salai,secondary,13.0672744,80.2549581,13.0670623,80.255147,13.06716835,80.25505254999999,80
24299,1535120633,SANDIYAPPAN CROSS STREET,residential,13.095593,80.2467653,13.095654,80.2459412,13.095623499999999,80.24635325,111
